count 1521
40 normal 0.0000161928
4003 normal 0.0000020241
4004 normal 0.0000020241
4005 normal 0.0000101205
4009 normal 0.0000020241
4010 normal 0.0000040482
4011 normal 0.0000020241
40121 portsweep 0.0000020192
4015 normal 0.0000080964
4016 normal 0.0000020241
4019 normal 0.0000040482
4020 normal 0.0000040482
4023 normal 0.0000040482
40232 portsweep 0.0000020192
4024 normal 0.0000101205
4029 normal 0.0000080964
403 normal 0.0000020241
40339 portsweep 0.0000020192
4035 normal 0.0000020241
404 normal 0.0000040482
40448 portsweep 0.0000020192
4046 normal 0.0000020241
405 normal 0.0000040482
4054 normal 0.0000020241
40571 portsweep 0.0000020192
4060 normal 0.0000040482
4063 normal 0.0000020241
40682 portsweep 0.0000020192
4069 normal 0.0000020241
407 normal 0.0000020241
4070 normal 0.0000040482
4073 normal 0.0000020241
4075 normal 0.0000020241
40806 portsweep 0.0000020192
4091 normal 0.0000020241
40929 portsweep 0.0000020192
4095 normal 0.0000020241
4099 normal 0.0000040482
41 imap 0.0000000000
41 normal 0.0000182169
410 normal 0.0000020241
41065 portsweep 0.0000020192
4116 normal 0.0000020241
412 normal 0.0000020241
4129 normal 0.0000020241
4130 normal 0.0000040482
4139 normal 0.0000020241
4145 normal 0.0000060723
4150 normal 0.0000020241
4153 normal 0.0000020241
416 normal 0.0000060723
4162 normal 0.0000020241
4168 normal 0.0000040482
417 normal 0.0000020241
4173 normal 0.0000040482
4174 normal 0.0000020241
4175 normal 0.0000020241
418 normal 0.0000020241
4183 normal 0.0000040482
4185 normal 0.0000141687
4189 normal 0.0000101205
419 portsweep 0.0000020192
4190 normal 0.0000020241
4191 normal 0.0000020241
4196 normal 0.0000060723
4197 normal 0.0000040482
42 normal 0.0000161928
4203 normal 0.0000020241
4204 normal 0.0000020241
42088 portsweep 0.0000020192
4209 normal 0.0000060723
4213 normal 0.0000020241
4218 normal 0.0000020241
4229 normal 0.0000040482
4230 normal 0.0000020241
4231 normal 0.0000020241
4236 normal 0.0000020241
4237 normal 0.0000020241
42448 portsweep 0.0000020192
4245 normal 0.0000020241
4250 normal 0.0000101205
4254 normal 0.0000020241
4259 normal 0.0000020241
4262 normal 0.0000020241
4265 normal 0.0000020241
4266 normal 0.0000020241
4280 normal 0.0000020241
4283 normal 0.0000020241
4286 normal 0.0000020241
4289 normal 0.0000020241
4290 normal 0.0000020241
4291 normal 0.0000020241
4294 normal 0.0000020241
4296 normal 0.0000020241
4298 normal 0.0000101205
4299 normal 0.0000020241
43 normal 0.0000101205
430 normal 0.0000020241
4300 normal 0.0000020241
4301 normal 0.0000020241
4304 normal 0.0000020241
431 normal 0.0000040482
4324 normal 0.0000020241
4326 normal 0.0000020241
4329 normal 0.0000020241
4330 normal 0.0000020241
4335 normal 0.0000040482
4336 normal 0.0000020241
4338 normal 0.0000020241
4339 normal 0.0000020241
4348 normal 0.0000040482
4349 normal 0.0000020241
435 normal 0.0000020241
4350 normal 0.0000020241
4352 normal 0.0000020241
436 normal 0.0000020241
4365 normal 0.0000020241
4370 normal 0.0000020241
4371 normal 0.0000020241
4380 normal 0.0000020241
4385 normal 0.0000020241
4386 normal 0.0000020241
4389 normal 0.0000020241
4399 normal 0.0000060723
44 normal 0.0000101205
440 normal 0.0000040482
4400 normal 0.0000020241
4401 normal 0.0000020241
4402 normal 0.0000020241
4415 normal 0.0000020241
442 normal 0.0000020241
4423 normal 0.0000020241
4430 normal 0.0000040482
4435 normal 0.0000020241
444 normal 0.0000020241
4440 normal 0.0000020241
4443 normal 0.0000020241
4445 normal 0.0000020241
4448 normal 0.0000020241
4449 normal 0.0000080964
4450 normal 0.0000020241
4464 normal 0.0000020241
447 normal 0.0000020241
4474 normal 0.0000040482
4489 normal 0.0000020241
449 normal 0.0000020241
45 buffer_overflow 0.0000033333
45 normal 0.0000161928
45 perl 0.0000000000
4500 normal 0.0000040482
4515 normal 0.0000020241
4520 normal 0.0000040482
4530 normal 0.0000020241
4535 normal 0.0000020241
4538 normal 0.0000020241
4545 normal 0.0000101205
4550 normal 0.0000080964
4554 normal 0.0000020241
4555 normal 0.0000060723
4556 normal 0.0000020241
4559 normal 0.0000020241
4563 normal 0.0000040482
4564 normal 0.0000222651
4566 normal 0.0000020241
4569 normal 0.0000020241
4574 normal 0.0000040482
4580 normal 0.0000020241
4593 normal 0.0000020241
46 normal 0.0000202410
460 normal 0.0000040482
4600 normal 0.0000020241
4603 normal 0.0000020241
4605 normal 0.0000020241
4610 normal 0.0000040482
4612 normal 0.0000020241
4613 normal 0.0000020241
462 normal 0.0000040482
4620 normal 0.0000141687
4624 normal 0.0000040482
4629 normal 0.0000040482
4630 normal 0.0000040482
4635 normal 0.0000040482
4639 normal 0.0000060723
4644 normal 0.0000020241
465 normal 0.0000020241
4650 normal 0.0000020241
4655 normal 0.0000020241
4669 normal 0.0000020241
4670 normal 0.0000020241
4679 normal 0.0000040482
468 normal 0.0000020241
4684 normal 0.0000020241
4686 normal 0.0000020241
469 normal 0.0000040482
4690 normal 0.0000020241
4691 normal 0.0000020241
4695 normal 0.0000020241
47 buffer_overflow 0.0000033333
47 normal 0.0000060723
470 normal 0.0000020241
4700 normal 0.0000040482
4705 normal 0.0000040482
4708 normal 0.0000020241
471 normal 0.0000020241
4710 normal 0.0000060723
4711 normal 0.0000040482
4712 normal 0.0000020241
4713 normal 0.0000060723
4715 normal 0.0000020241
4717 normal 0.0000040482
4718 normal 0.0000060723
4720 normal 0.0000040482
4721 normal 0.0000020241
4722 normal 0.0000040482
4723 normal 0.0000020241
4724 normal 0.0000040482
4725 normal 0.0000040482
4729 normal 0.0000080964
4734 normal 0.0000020241
4736 normal 0.0000020241
4740 normal 0.0000020241
4746 normal 0.0000020241
4748 normal 0.0000020241
4751 normal 0.0000020241
4756 normal 0.0000020241
4765 normal 0.0000020241
4773 normal 0.0000040482
4774 normal 0.0000263132
4775 normal 0.0000040482
4776 normal 0.0000141687
4777 normal 0.0000020241
4782 normal 0.0000020241
4785 normal 0.0000263132
4786 normal 0.0000080964
4790 normal 0.0000020241
4791 normal 0.0000020241
4795 normal 0.0000020241
48 normal 0.0000121446
480 normal 0.0000020241
4805 normal 0.0000020241
4806 normal 0.0000020241
4811 normal 0.0000020241
4814 normal 0.0000020241
4828 normal 0.0000020241
483 normal 0.0000020241
4833 normal 0.0000020241
4834 normal 0.0000040482
484 normal 0.0000020241
485 normal 0.0000020241
4852 normal 0.0000020241
4859 normal 0.0000020241
4861 normal 0.0000020241
4866 normal 0.0000020241
4888 normal 0.0000020241
489 normal 0.0000020241
49 buffer_overflow 0.0000033333
49 normal 0.0000060723
490 normal 0.0000040482
4901 normal 0.0000020241
4903 normal 0.0000020241
4906 normal 0.0000020241
4911 normal 0.0000020241
4915 normal 0.0000020241
4920 normal 0.0000020241
4921 normal 0.0000020241
4923 normal 0.0000020241
4931 normal 0.0000141687
4934 normal 0.0000060723
4935 normal 0.0000141687
4939 normal 0.0000121446
4940 normal 0.0000101205
4949 normal 0.0000020241
4953 normal 0.0000020241
4955 normal 0.0000020241
4975 normal 0.0000020241
4984 normal 0.0000020241
4990 normal 0.0000020241
5 back 0.0000061280
5 normal 0.0011092045
5 satan 0.0000040277
5 warezclient 0.0000020588
50 normal 0.0000121446
500 normal 0.0000020241
5010 normal 0.0000020241
5010 portsweep 0.0000020192
5014 normal 0.0000040482
5025 normal 0.0000040482
503 normal 0.0000020241
5032 warezclient 0.0000020588
5033 warezclient 0.0000020588
5036 warezclient 0.0000020588
5037 warezclient 0.0000020588
5039 warezclient 0.0000061765
504 normal 0.0000020241
5040 warezclient 0.0000020588
5041 warezclient 0.0000041176
5042 warezclient 0.0000020588
5043 warezclient 0.0000041176
5044 warezclient 0.0000082353
5046 normal 0.0000020241
5046 warezclient 0.0000020588
5047 normal 0.0000020241
5047 warezclient 0.0000041176
5048 warezclient 0.0000020588
5049 warezclient 0.0000041176
5051 warezclient 0.0000164706
5052 warezclient 0.0000020588
5053 normal 0.0000020241
5053 warezclient 0.0000020588
5054 warezclient 0.0000020588
5055 warezclient 0.0000041176
5056 warezclient 0.0000082353
5057 normal 0.0000020241
5057 warezclient 0.0000082353
5058 warezclient 0.0000020588
5059 warezclient 0.0000020588
506 normal 0.0000020241
5060 warezclient 0.0000020588
5061 warezclient 0.0000041176
5062 warezclient 0.0000061765
5063 warezclient 0.0000082353
5064 warezclient 0.0000041176
5065 normal 0.0000161928
5066 warezclient 0.0000041176
5068 warezclient 0.0000020588
5069 normal 0.0000020241
5072 warezclient 0.0000020588
5075 normal 0.0000020241
5076 normal 0.0000020241
5076 warezclient 0.0000020588
5077 normal 0.0000020241
5079 warezclient 0.0000020588
5080 normal 0.0000040482
5080 warezclient 0.0000020588
5081 warezclient 0.0000020588
5082 normal 0.0000020241
5083 warezclient 0.0000020588
5084 warezclient 0.0000020588
5085 warezclient 0.0000020588
5088 normal 0.0000020241
509 normal 0.0000020241
5090 normal 0.0000020241
5099 normal 0.0000040482
51 normal 0.0000121446
5101 normal 0.0000040482
5104 normal 0.0000040482
5114 normal 0.0000020241
5117 normal 0.0000040482
512 normal 0.0000040482
5125 normal 0.0000020241
513 normal 0.0000020241
5142 normal 0.0000020241
5149 normal 0.0000020241
5152 normal 0.0000020241
5175 normal 0.0000040482
5179 normal 0.0000020241
5180 normal 0.0000040482
5182 normal 0.0000020241
5184 normal 0.0000020241
5186 normal 0.0000020241
519 normal 0.0000020241
519 portsweep 0.0000020192
5196 normal 0.0000020241
52 normal 0.0000080964
5200 normal 0.0000020241
5214 normal 0.0000020241
522 normal 0.0000020241
5230 normal 0.0000020241
5235 normal 0.0000020241
524 normal 0.0000020241
525 normal 0.0000040482
5263 normal 0.0000020241
5270 normal 0.0000040482
5286 normal 0.0000040482
5287 normal 0.0000020241
5299 normal 0.0000020241
53 buffer_overflow 0.0000033333
53 normal 0.0000121446
530 normal 0.0000020241
5300 normal 0.0000020241
5309 normal 0.0000020241
5315 normal 0.0000020241
532 normal 0.0000020241
5332 normal 0.0000020241
5343 normal 0.0000020241
5344 normal 0.0000020241
5345 normal 0.0000020241
5346 normal 0.0000020241
5349 normal 0.0000020241
5366 normal 0.0000020241
5370 normal 0.0000020241
5372 normal 0.0000020241
5374 normal 0.0000040482
5390 normal 0.0000020241
5394 normal 0.0000040482
5399 normal 0.0000020241
54 normal 0.0000080964
54 perl 0.0000000000
5403 normal 0.0000020241
5405 normal 0.0000020241
5410 normal 0.0000020241
5413 normal 0.0000020241
5415 normal 0.0000222651
5418 normal 0.0000020241
5423 normal 0.0000020241
5429 normal 0.0000020241
5441 normal 0.0000020241
545 normal 0.0000020241
5475 normal 0.0000020241
5482 normal 0.0000020241
549 normal 0.0000020241
55 normal 0.0000060723
550 normal 0.0000040482
5502 normal 0.0000020241
5505 normal 0.0000020241
552 normal 0.0000020241
5521 normal 0.0000020241
5522 normal 0.0000020241
5526 normal 0.0000020241
5538 normal 0.0000020241
5545 normal 0.0000020241
555 normal 0.0000020241
5552 normal 0.0000020241
5555 normal 0.0000020241
5560 normal 0.0000040482
5561 normal 0.0000101205
5568 normal 0.0000040482
5574 normal 0.0000020241
559 normal 0.0000020241
5595 normal 0.0000020241
56 normal 0.0000040482
5600 normal 0.0000101205
5605 normal 0.0000141687
5609 normal 0.0000020241
5610 normal 0.0000182169
5614 normal 0.0000040482
5619 normal 0.0000101205
5626 normal 0.0000020241
5629 normal 0.0000040482
5647 normal 0.0000020241
565 normal 0.0000020241
5656 normal 0.0000020241
567 normal 0.0000020241
5670 normal 0.0000020241
5678 normal 0.0000040482
5678 portsweep 0.0000020192
568 normal 0.0000020241
569 normal 0.0000020241
5699 normal 0.0000020241
57 normal 0.0000040482
571 normal 0.0000020241
5714 normal 0.0000020241
572 normal 0.0000020241
5720 normal 0.0000020241
5733 normal 0.0000020241
5749 normal 0.0000020241
5752 normal 0.0000020241
5754 normal 0.0000020241
5755 normal 0.0000020241
5765 normal 0.0000020241
5768 normal 0.0000040482
5769 normal 0.0000020241
577 normal 0.0000020241
5770 normal 0.0000040482
5775 normal 0.0000020241
5780 normal 0.0000020241
5782 normal 0.0000020241
579 normal 0.0000020241
5799 normal 0.0000020241
58 normal 0.0000060723
580 normal 0.0000020241
582 normal 0.0000020241
5821 normal 0.0000020241
5831 normal 0.0000020241
58329 normal 0.0000020241
5840 normal 0.0000020241
5854 normal 0.0000020241
5865 normal 0.0000020241
5882 normal 0.0000020241
5887 normal 0.0000020241
5895 normal 0.0000020241
5896 normal 0.0000020241
59 normal 0.0000080964
5909 normal 0.0000020241
5924 normal 0.0000020241
593 normal 0.0000040482
5934 normal 0.0000020241
5937 normal 0.0000020241
596 normal 0.0000020241
5960 normal 0.0000020241
5961 normal 0.0000020241
5970 normal 0.0000020241
5982 normal 0.0000020241
5984 normal 0.0000020241
5996 normal 0.0000020241
6 back 0.0000040853
6 ipsweep 0.0000100241
6 normal 0.0002955180
6 phf 0.0000000000
6 satan 0.0000020138
6 warezclient 0.0000041176
60 buffer_overflow 0.0000033333
60 guess_passwd 0.0000037736
60 normal 0.0000040482
60 rootkit 0.0000000000
600 normal 0.0000060723
6000 normal 0.0000020241
6014 normal 0.0000020241
602 normal 0.0000020241
6020 normal 0.0000020241
605 normal 0.0000060723
6059 normal 0.0000020241
606 normal 0.0000040482
6065 normal 0.0000020241
6070 normal 0.0000020241
6075 normal 0.0000040482
608 normal 0.0000020241
6080 normal 0.0000040482
6087 normal 0.0000020241
61 buffer_overflow 0.0000033333
61 normal 0.0000040482
61 rootkit 0.0000000000
6104 normal 0.0000020241
6114 normal 0.0000020241
612 normal 0.0000020241
613 normal 0.0000020241
6130 normal 0.0000020241
6133 normal 0.0000020241
6135 normal 0.0000020241
6142 normal 0.0000040482
6148 normal 0.0000020241
6155 normal 0.0000020241
6159 normal 0.0000020241
6183 normal 0.0000020241
6186 normal 0.0000020241
62 normal 0.0000121446
620 normal 0.0000080964
621 normal 0.0000040482
6210 normal 0.0000020241
622 normal 0.0000020241
6223 normal 0.0000020241
6232 normal 0.0000020241
6236 normal 0.0000020241
6238 normal 0.0000020241
624 normal 0.0000060723
6240 normal 0.0000020241
6256 normal 0.0000020241
627 normal 0.0000020241
6282 normal 0.0000020241
629 normal 0.0000020241
63 normal 0.0000182169
630 normal 0.0000020241
630 portsweep 0.0000020192
6303 normal 0.0000020241
6310 normal 0.0000020241
6323 normal 0.0000020241
633 normal 0.0000020241
635 normal 0.0000020241
6362 normal 0.0000020241
637 normal 0.0000020241
6374 normal 0.0000020241
6377 normal 0.0000040482
638 normal 0.0000020241
6380 normal 0.0000020241
6389 normal 0.0000020241
6393 normal 0.0000020241
6395 normal 0.0000020241
64 normal 0.0000121446
6409 normal 0.0000020241
6410 normal 0.0000040482
6419 normal 0.0000020241
642 normal 0.0000020241
6449 normal 0.0000020241
6459 normal 0.0000040482
6468 normal 0.0000020241
6485 normal 0.0000020241
6490 normal 0.0000020241
65 normal 0.0000040482
6505 normal 0.0000020241
6530 normal 0.0000020241
6536 normal 0.0000020241
6543 normal 0.0000020241
6546 normal 0.0000020241
6549 normal 0.0000020241
6564 normal 0.0000020241
6584 normal 0.0000020241
659 normal 0.0000020241
6595 normal 0.0000020241
66 normal 0.0000060723
6620 normal 0.0000020241
6627 normal 0.0000020241
6630 normal 0.0000020241
6631 normal 0.0000020241
6636 normal 0.0000060723
6641 normal 0.0000020241
6645 normal 0.0000040482
6649 normal 0.0000323855
6650 normal 0.0000020241
666 normal 0.0000020241
6660 normal 0.0000020241
6665 normal 0.0000020241
6674 normal 0.0000020241
6679 normal 0.0000020241
669 normal 0.0000020241
67 ftp_write 0.0000000000
67 normal 0.0000040482
670 normal 0.0000020241
6709 normal 0.0000020241
6710 normal 0.0000020241
6711 normal 0.0000020241
6739 normal 0.0000020241
674 normal 0.0000020241
6744 normal 0.0000020241
675 normal 0.0000020241
6755 normal 0.0000040482
6759 normal 0.0000020241
6760 normal 0.0000060723
6780 normal 0.0000020241
6783 normal 0.0000020241
6790 normal 0.0000020241
6795 normal 0.0000020241
68 normal 0.0000060723
6800 normal 0.0000020241
682 normal 0.0000020241
6834 normal 0.0000020241
684 normal 0.0000020241
6848 normal 0.0000020241
6858 normal 0.0000020241
6859 normal 0.0000020241
688 normal 0.0000020241
6890 normal 0.0000020241
6895 normal 0.0000020241
6896 normal 0.0000020241
6908 normal 0.0000020241
6909 normal 0.0000020241
6911 normal 0.0000020241
6916 normal 0.0000040482
6939 normal 0.0000020241
6945 normal 0.0000020241
6949 normal 0.0000020241
6975 normal 0.0000020241
6984 normal 0.0000020241
6996 normal 0.0000020241
6998 normal 0.0000020241
7 back 0.0000081707
7 buffer_overflow 0.0000033333
7 ipsweep 0.0000020048
7 loadmodule 0.0000000000
7 normal 0.0003238553
7 portsweep 0.0000020192
7 warezclient 0.0000020588
70 normal 0.0000080964
7019 normal 0.0000080964
7024 normal 0.0000020241
7025 normal 0.0000020241
7030 normal 0.0000425060
7035 normal 0.0000020241
7045 normal 0.0000040482
7055 normal 0.0000020241
706 normal 0.0000020241
7060 normal 0.0000020241
7065 normal 0.0000020241
7070 normal 0.0000040482
7074 normal 0.0000020241
708 rootkit 0.0000000000
7097 normal 0.0000020241
71 normal 0.0000020241
7100 normal 0.0000020241
7106 normal 0.0000020241
7110 normal 0.0000020241
7114 normal 0.0000020241
7130 normal 0.0000020241
714 normal 0.0000040482
7179 normal 0.0000020241
718 multihop 0.0000000000
7181 normal 0.0000020241
7191 normal 0.0000020241
7194 normal 0.0000121446
7199 normal 0.0000020241
72 normal 0.0000060723
7212 normal 0.0000020241
7220 normal 0.0000020241
723 normal 0.0000020241
7242 normal 0.0000020241
7244 normal 0.0000020241
7246 normal 0.0000020241
7247 normal 0.0000060723
7248 normal 0.0000020241
7250 normal 0.0000020241
7251 normal 0.0000080964
7257 normal 0.0000020241
7263 normal 0.0000020241
7268 normal 0.0000040482
7274 normal 0.0000020241
7298 normal 0.0000020241
73 normal 0.0000040482
7306 normal 0.0000020241
731 portsweep 0.0000020192
7330 normal 0.0000020241
7335 normal 0.0000020241
735 normal 0.0000040482
7350 normal 0.0000020241
7376 normal 0.0000020241
7399 normal 0.0000020241
74 normal 0.0000060723
7401 normal 0.0000020241
7405 normal 0.0000020241
7410 normal 0.0000020241
7412 normal 0.0000121446
7416 normal 0.0000060723
7421 normal 0.0000020241
745 normal 0.0000040482
7455 normal 0.0000020241
7477 normal 0.0000020241
748 normal 0.0000020241
749 normal 0.0000020241
75 normal 0.0000040482
7525 normal 0.0000020241
7531 normal 0.0000020241
7536 normal 0.0000020241
754 normal 0.0000020241
7546 normal 0.0000020241
755 normal 0.0000020241
7555 normal 0.0000020241
7559 normal 0.0000020241
756 normal 0.0000020241
757 normal 0.0000020241
7584 normal 0.0000020241
7619 normal 0.0000020241
7625 normal 0.0000020241
763 normal 0.0000040482
7630 normal 0.0000020241
7638 normal 0.0000020241
7678 normal 0.0000020241
768 normal 0.0000020241
769 normal 0.0000020241
77 normal 0.0000020241
770 normal 0.0000060723
7713 normal 0.0000020241
773 normal 0.0000020241
774 normal 0.0000040482
7755 normal 0.0000020241
7765 normal 0.0000040482
7767 normal 0.0000020241
7770 normal 0.0000040482
7773 normal 0.0000040482
7775 normal 0.0000020241
7778 normal 0.0000020241
7779 normal 0.0000020241
7780 normal 0.0000040482
7782 normal 0.0000101205
7783 normal 0.0000040482
7784 normal 0.0000020241
7790 normal 0.0000020241
7791 normal 0.0000060723
7794 normal 0.0000161928
78 normal 0.0000040482
7801 normal 0.0000020241
7808 normal 0.0000020241
7822 normal 0.0000020241
7848 normal 0.0000020241
7859 normal 0.0000020241
7864 normal 0.0000020241
7876 normal 0.0000040482
7879 normal 0.0000020241
7895 normal 0.0000020241
79 loadmodule 0.0000000000
79 normal 0.0000020241
7914 normal 0.0000020241
7925 normal 0.0000040482
7934 normal 0.0000020241
795 normal 0.0000040482
7960 normal 0.0000020241
7978 normal 0.0000020241
7979 normal 0.0000020241
7980 normal 0.0000020241
799 normal 0.0000020241
7993 normal 0.0000020241
7999 normal 0.0000020241
8 back 0.0000061280
8 normal 0.0001983614
8 satan 0.0000020138
8 warezclient 0.0000020588
80 normal 0.0000040482
8021 normal 0.0000020241
8023 normal 0.0000020241
8024 normal 0.0000020241
8030 normal 0.0000020241
8034 normal 0.0000060723
8037 normal 0.0000020241
804 normal 0.0000020241
8040 normal 0.0000040482
8042 normal 0.0000020241
8045 normal 0.0000020241
8051 normal 0.0000020241
8053 normal 0.0000020241
8059 normal 0.0000020241
808 normal 0.0000020241
8099 normal 0.0000020241
81 normal 0.0000040482
811 normal 0.0000020241
8123 normal 0.0000020241
813 normal 0.0000020241
814 normal 0.0000040482
815 normal 0.0000020241
8150 normal 0.0000020241
8165 normal 0.0000020241
8166 normal 0.0000020241
8169 normal 0.0000020241
8174 normal 0.0000020241
8188 normal 0.0000020241
819 normal 0.0000020241
8191 normal 0.0000020241
82 normal 0.0000020241
820 normal 0.0000080964
8217 normal 0.0000020241
8219 normal 0.0000020241
8240 normal 0.0000040482
8245 normal 0.0000020241
825 normal 0.0000020241
8252 normal 0.0000020241
826 normal 0.0000020241
8270 normal 0.0000020241
8275 normal 0.0000020241
830 normal 0.0000020241
831 portsweep 0.0000020192
8330 normal 0.0000020241
8336 normal 0.0000020241
834 normal 0.0000020241
8354 normal 0.0000020241
8364 normal 0.0000020241
8369 normal 0.0000020241
8379 normal 0.0000020241
8380 normal 0.0000020241
8409 normal 0.0000020241
841 normal 0.0000020241
8424 normal 0.0000020241
8429 normal 0.0000020241
8436 normal 0.0000020241
8444 normal 0.0000020241
8449 normal 0.0000020241
846 normal 0.0000020241
8465 normal 0.0000020241
85 loadmodule 0.0000000000
85 normal 0.0000040482
850 normal 0.0000040482
851 normal 0.0000020241
8510 normal 0.0000020241
8512 normal 0.0000020241
8513 normal 0.0000020241
8515 normal 0.0000020241
8517 normal 0.0000020241
8524 normal 0.0000020241
8526 normal 0.0000020241
853 normal 0.0000020241
8543 normal 0.0000020241
8549 normal 0.0000020241
8573 normal 0.0000020241
8586 normal 0.0000020241
8589 normal 0.0000020241
86 normal 0.0000020241
862 normal 0.0000020241
8631 normal 0.0000020241
8639 normal 0.0000020241
8644 normal 0.0000020241
869 normal 0.0000020241
8695 normal 0.0000020241
87 normal 0.0000040482
870 normal 0.0000040482
871 normal 0.0000020241
873 normal 0.0000020241
8745 normal 0.0000020241
8761 normal 0.0000020241
8780 normal 0.0000020241
8783 normal 0.0000020241
88 normal 0.0000060723
8800 normal 0.0000020241
881 normal 0.0000020241
8825 normal 0.0000020241
884 normal 0.0000020241
8840 normal 0.0000020241
8842 normal 0.0000020241
8861 normal 0.0000020241
8866 normal 0.0000020241
8884 normal 0.0000020241
8888 normal 0.0000020241
889 normal 0.0000020241
89 normal 0.0000101205
890 normal 0.0000040482
8906 normal 0.0000020241
8911 normal 0.0000020241
8918 normal 0.0000020241
892 normal 0.0000040482
8920 normal 0.0000040482
895 normal 0.0000020241
8954 normal 0.0000020241
8960 normal 0.0000020241
897 normal 0.0000020241
8985 normal 0.0000020241
899 normal 0.0000101205
8997 normal 0.0000020241
8999 normal 0.0000020241
9 back 0.0000061280
9 normal 0.0002206265
9 portsweep 0.0000040385
9 warezmaster 0.0000000000
900 normal 0.0000020241
9003 normal 0.0000020241
9055 normal 0.0000020241
9058 normal 0.0000020241
9066 normal 0.0000040482
9069 normal 0.0000020241
9079 normal 0.0000020241
9084 normal 0.0000060723
9098 normal 0.0000020241
91 normal 0.0000040482
910 normal 0.0000020241
9100 normal 0.0000080964
9108 normal 0.0000020241
9120 normal 0.0000020241
9141 normal 0.0000020241
915 normal 0.0000020241
9163 normal 0.0000020241
9164 normal 0.0000020241
9170 normal 0.0000020241
9190 normal 0.0000020241
92 normal 0.0000060723
920 normal 0.0000020241
921 normal 0.0000020241
9219 normal 0.0000020241
9227 normal 0.0000020241
923 normal 0.0000020241
9240 normal 0.0000020241
9246 normal 0.0000080964
9247 normal 0.0000080964
9258 normal 0.0000020241
9259 normal 0.0000020241
9264 normal 0.0000020241
9268 normal 0.0000040482
9269 normal 0.0000040482
9280 normal 0.0000182169
9284 normal 0.0000020241
9285 normal 0.0000020241
93 normal 0.0000020241
930 normal 0.0000020241
931 portsweep 0.0000020192
9310 normal 0.0000020241
9329 normal 0.0000020241
937 normal 0.0000020241
9370 normal 0.0000020241
9375 normal 0.0000060723
9378 normal 0.0000020241
9385 normal 0.0000020241
9390 normal 0.0000020241
94 normal 0.0000080964
9400 normal 0.0000060723
9405 normal 0.0000020241
9408 normal 0.0000020241
9411 normal 0.0000020241
9412 normal 0.0000060723
9415 normal 0.0000060723
9419 normal 0.0000060723
9427 normal 0.0000080964
9429 normal 0.0000020241
9436 normal 0.0000020241
945 normal 0.0000040482
9460 normal 0.0000020241
9472 normal 0.0000020241
9480 normal 0.0000020241
9489 normal 0.0000020241
949 normal 0.0000040482
9494 normal 0.0000020241
95 normal 0.0000040482
9514 normal 0.0000020241
954 normal 0.0000020241
9560 normal 0.0000020241
9580 normal 0.0000020241
959 normal 0.0000020241
9595 normal 0.0000020241
9597 normal 0.0000020241
96 normal 0.0000040482
9609 normal 0.0000020241
9650 normal 0.0000020241
966 normal 0.0000020241
9670 normal 0.0000020241
9672 normal 0.0000020241
9684 normal 0.0000020241
9686 normal 0.0000020241
969 normal 0.0000040482
97 normal 0.0000080964
9713 normal 0.0000020241
9721 normal 0.0000080964
9722 normal 0.0000020241
9725 normal 0.0000040482
973 normal 0.0000020241
9737 normal 0.0000020241
9748 normal 0.0000020241
979 normal 0.0000020241
98 normal 0.0000060723
98 rootkit 0.0000000000
9803 normal 0.0000020241
9810 normal 0.0000020241
9814 normal 0.0000020241
9826 normal 0.0000020241
9830 normal 0.0000020241
984 normal 0.0000020241
985 normal 0.0000020241
9855 normal 0.0000020241
9862 normal 0.0000020241
9887 normal 0.0000020241
989 normal 0.0000020241
99 normal 0.0000020241
990 normal 0.0000020241
9914 normal 0.0000020241
9916 normal 0.0000020241
992 normal 0.0000020241
9949 normal 0.0000020241




flag 59
OTH normal 0.0000020241
OTH portsweep 0.0000141346
REJ ipsweep 0.0001663994
REJ neptune 0.0404887454
REJ normal 0.0108106961
REJ portsweep 0.0004442308
REJ satan 0.0024750157
RSTO buffer_overflow 0.0000033333
RSTO guess_passwd 0.0000849057
RSTO ipsweep 0.0000060144
RSTO neptune 0.0009210269
RSTO normal 0.0001356144
RSTO portsweep 0.0000141346
RSTO warezclient 0.0000020588
RSTOS0 portsweep 0.0000222115
RSTR back 0.0001858829
RSTR guess_passwd 0.0000075472
RSTR normal 0.0000627470
RSTR portsweep 0.0015669231
RSTR warezclient 0.0000020588
S0 imap 0.0000000000
S0 land 0.0000000000
S0 neptune 0.1755902277
S0 normal 0.0001032289
S0 portsweep 0.0000363462
S0 satan 0.0003463814
S1 back 0.0000040853
S1 imap 0.0000000000
S1 normal 0.0001093012
S2 back 0.0000102133
S2 normal 0.0000344096
S2 satan 0.0000020138
S2 warezclient 0.0000020588
S3 guess_passwd 0.0000037736
S3 normal 0.0000141687
S3 warezclient 0.0000020588
SF back 0.0042998184
SF buffer_overflow 0.0000966667
SF ftp_write 0.0000000000
SF guess_passwd 0.0000037736
SF imap 0.0000000000
SF ipsweep 0.0023275862
SF loadmodule 0.0000000000
SF multihop 0.0000000000
SF nmap 0.0002770563
SF normal 0.1856278100
SF perl 0.0000000000
SF phf 0.0000000000
SF pod 0.0005000000
SF portsweep 0.0000020192
SF rootkit 0.0000000000
SF satan 0.0003765890
SF smurf 0.5684000000
SF spy 0.0000000000
SF teardrop 0.0020000000
SF warezclient 0.0020917647
SF warezmaster 0.0000000000
SH imap 0.0000000000
SH nmap 0.0002229437




